tick,avgEnergy,avgBelief,socialCohesion,activeCount,depletedCount,sleeperCount,fiedlerValue,fModifier
110,74.1,0.64,0.41,50,0,7,0.48311688311688317
111,74,0.64,0.41,50,0,7,0.48311688311688317
112,73.9,0.64,0.4,50,0,7,0.48311688311688317
113,73.8,0.65,0.4,50,0,7,0.48311688311688317
114,73.7,0.65,0.41,50,0,7,0.48311688311688317
115,73.6,0.65,0.4,50,0,7,0.49350649350649345
116,73.5,0.65,0.4,50,0,7,0.49350649350649345
117,73.5,0.65,0.4,50,0,7,0.49350649350649345
118,73.4,0.65,0.41,50,0,7,0.49350649350649345
119,73.3,0.65,0.42,50,0,7,0.49350649350649345
120,73.2,0.66,0.42,50,0,7,0.49350649350649345
121,73.2,0.66,0.42,50,0,7,0.49350649350649345
122,73.1,0.66,0.42,50,0,7,0.49350649350649345
123,73,0.66,0.42,50,0,7,0.49350649350649345
124,73,0.66,0.42,50,0,7,0.49350649350649345
125,72.9,0.66,0.43,50,0,7,0.4883116883116883
126,72.8,0.67,0.43,50,0,7,0.4883116883116883
127,72.8,0.66,0.43,50,0,7,0.4883116883116883
128,72.8,0.67,0.43,50,0,7,0.4883116883116883
129,72.7,0.67,0.43,50,0,7,0.4883116883116883
130,72.7,0.66,0.44,50,0,7,0.057799012660980226
131,72.6,0.67,0.44,50,0,7,0.057799012660980226
132,72.6,0.67,0.43,50,0,7,0.057799012660980226
133,72.5,0.67,0.43,50,0,7,0.057799012660980226
134,72.5,0.67,0.43,50,0,7,0.057799012660980226
135,72.4,0.67,0.44,50,0,7,0.06992525577545167
136,72.4,0.67,0.44,50,0,7,0.06992525577545167
137,72.3,0.67,0.44,50,0,7,0.06992525577545167
138,72.3,0.68,0.43,50,0,7,0.06992525577545167
139,72.2,0.68,0.44,50,0,7,0.06992525577545167
140,72.2,0.67,0.45,50,0,7,0.05375793516635895
141,72.1,0.68,0.44,50,0,7,0.05375793516635895
142,72,0.68,0.44,50,0,7,0.05375793516635895
143,71.9,0.68,0.44,50,0,7,0.05375793516635895
144,71.8,0.68,0.44,50,0,7,0.05375793516635895
145,71.6,0.68,0.44,50,0,7,0.06807276844978333
146,71.5,0.68,0.45,50,0,7,0.06807276844978333
147,71.4,0.68,0.45,50,0,7,0.06807276844978333
148,71.2,0.69,0.44,50,0,7,0.06807276844978333
149,71.1,0.69,0.44,50,0,7,0.06807276844978333
150,70.9,0.69,0.44,50,0,7,0.056230993270874025
151,70.8,0.69,0.44,50,0,7,0.056230993270874025
152,70.7,0.69,0.44,50,0,7,0.056230993270874025
153,70.5,0.69,0.45,50,0,7,0.056230993270874025
154,70.4,0.69,0.44,50,0,7,0.056230993270874025
155,70.3,0.69,0.44,50,0,7,0.05042259216308594
156,70.1,0.69,0.44,50,0,7,0.05042259216308594
157,70,0.69,0.44,50,0,7,0.05042259216308594
158,69.9,0.69,0.45,50,0,7,0.05042259216308594
159,69.7,0.69,0.46,50,0,7,0.05042259216308594
160,69.6,0.69,0.46,50,0,7,0.05386954307556153
161,69.5,0.69,0.47,50,0,7,0.05386954307556153
162,69.3,0.69,0.46,50,0,7,0.05386954307556153
163,69.2,0.69,0.48,50,0,7,0.05386954307556153
164,69.1,0.69,0.47,50,0,7,0.05386954307556153
165,69,0.69,0.48,50,0,7,0.06955300807952881
166,68.8,0.69,0.48,50,0,7,0.06955300807952881
167,68.7,0.69,0.49,50,0,7,0.06955300807952881
168,68.6,0.69,0.49,50,0,7,0.06955300807952881
169,68.5,0.69,0.49,50,0,7,0.06955300807952881
170,68.4,0.69,0.49,50,0,7,0.06905636250972748
171,68.3,0.69,0.49,50,0,7,0.06905636250972748
172,68.3,0.69,0.5,50,0,7,0.06905636250972748
173,68.2,0.69,0.51,50,0,7,0.06905636250972748
174,68.2,0.7,0.51,50,0,7,0.06905636250972748
175,68.1,0.7,0.51,50,0,7,0.06192680597305298
176,68,0.7,0.51,50,0,7,0.06192680597305298
177,68,0.7,0.51,50,0,7,0.06192680597305298
178,67.9,0.7,0.51,50,0,7,0.06192680597305298
179,67.8,0.7,0.5,50,0,7,0.06192680597305298
180,67.8,0.7,0.5,50,0,7,0.06827219724655152
181,67.7,0.7,0.51,50,0,7,0.06827219724655152
182,67.7,0.7,0.5,50,0,7,0.06827219724655152
183,67.6,0.7,0.5,50,0,7,0.06827219724655152
184,67.6,0.7,0.5,50,0,7,0.06827219724655152
185,67.5,0.7,0.5,50,0,7,0.06305551767349243
186,67.5,0.7,0.5,50,0,7,0.06305551767349243
187,67.5,0.7,0.5,50,0,7,0.06305551767349243
188,67.4,0.7,0.51,50,0,7,0.06305551767349243
189,67.4,0.7,0.5,50,0,7,0.06305551767349243
190,67.3,0.7,0.51,50,0,7,0.06856921255588531
191,67.3,0.7,0.51,50,0,7,0.06856921255588531
192,67.3,0.71,0.5,50,0,7,0.06856921255588531
193,67.2,0.7,0.51,50,0,7,0.06856921255588531
194,67.2,0.7,0.5,50,0,7,0.06856921255588531
195,67.1,0.71,0.5,50,0,7,0.06871252059936524
196,67.1,0.7,0.51,50,0,7,0.06871252059936524
197,67.1,0.7,0.51,50,0,7,0.06871252059936524
198,67.1,0.71,0.5,50,0,7,0.06871252059936524
199,67.1,0.71,0.51,50,0,7,0.06871252059936524
200,67,0.71,0.51,50,0,7,0.052982054352760315
201,67,0.71,0.51,50,0,7,0.052982054352760315
202,66.9,0.71,0.51,50,0,7,0.052982054352760315
203,66.9,0.71,0.52,50,0,7,0.052982054352760315
204,66.8,0.71,0.51,50,0,7,0.052982054352760315
205,66.7,0.71,0.51,50,0,7,0.06173278331756592
206,66.7,0.71,0.51,50,0,7,0.06173278331756592
207,66.7,0.71,0.51,50,0,7,0.06173278331756592
208,66.6,0.71,0.51,50,0,7,0.06173278331756592
209,66.5,0.71,0.52,50,0,7,0.06173278331756592
210,66.5,0.71,0.52,50,0,7,0.06260680675506591
211,66.4,0.71,0.52,50,0,7,0.06260680675506591
212,66.3,0.71,0.52,50,0,7,0.06260680675506591
213,66.2,0.71,0.52,50,0,7,0.06260680675506591
214,66.1,0.71,0.53,50,0,7,0.06260680675506591
215,66,0.71,0.52,50,0,7,0.05034939289093018
216,65.9,0.71,0.52,50,0,7,0.05034939289093018
217,65.9,0.71,0.53,50,0,7,0.05034939289093018
218,65.8,0.71,0.52,50,0,7,0.05034939289093018
219,65.7,0.71,0.53,50,0,7,0.05034939289093018
220,65.6,0.71,0.53,50,0,7,0.5212121212121212
221,65.5,0.71,0.53,50,0,7,0.5212121212121212
222,65.4,0.71,0.53,50,0,7,0.5212121212121212
223,65.3,0.71,0.53,50,0,7,0.5212121212121212
224,65.2,0.71,0.53,50,0,7,0.5212121212121212
225,65.1,0.71,0.53,50,0,7,0.06999619960784913
226,65,0.71,0.53,50,0,7,0.06999619960784913
227,64.9,0.71,0.53,50,0,7,0.06999619960784913
228,64.9,0.71,0.53,50,0,7,0.06999619960784913
229,64.8,0.71,0.52,50,0,7,0.06999619960784913
230,64.8,0.71,0.53,50,0,7,0.05464898109436035
231,64.7,0.71,0.52,50,0,7,0.05464898109436035
232,64.6,0.71,0.53,50,0,7,0.05464898109436035
233,64.5,0.71,0.53,50,0,7,0.05464898109436035
234,64.4,0.71,0.53,50,0,7,0.05464898109436035
235,64.3,0.71,0.53,50,0,7,0.05462688446044922
236,64.2,0.71,0.53,50,0,7,0.05462688446044922
237,64.1,0.71,0.53,50,0,7,0.05462688446044922
238,64.1,0.71,0.53,50,0,7,0.05462688446044922
239,64,0.71,0.53,50,0,7,0.05462688446044922
240,63.9,0.71,0.53,50,0,7,0.06275054216384889
241,63.8,0.71,0.53,50,0,7,0.06275054216384889
242,63.8,0.71,0.53,50,0,7,0.06275054216384889
243,63.7,0.71,0.53,50,0,7,0.06275054216384889
244,63.7,0.71,0.53,50,0,7,0.06275054216384889
245,63.6,0.71,0.53,50,0,7,0.06113772451877594
246,63.5,0.71,0.53,50,0,7,0.06113772451877594
247,63.4,0.71,0.52,50,0,7,0.06113772451877594
248,63.3,0.71,0.53,50,0,7,0.06113772451877594
249,63.3,0.71,0.53,50,0,7,0.06113772451877594
250,63.2,0.71,0.52,50,0,7,0.05337520599365235
251,63.2,0.71,0.52,50,0,7,0.05337520599365235
252,63.1,0.71,0.53,50,0,7,0.05337520599365235
253,63.1,0.71,0.53,50,0,7,0.05337520599365235
254,63,0.71,0.52,50,0,7,0.05337520599365235
255,62.9,0.71,0.53,50,0,7,0.0658709454536438
256,62.8,0.71,0.53,50,0,7,0.0658709454536438
257,62.8,0.71,0.53,50,0,7,0.0658709454536438
258,62.7,0.71,0.53,50,0,7,0.0658709454536438
259,62.6,0.71,0.52,50,0,7,0.0658709454536438
260,62.5,0.71,0.52,50,0,7,0.06824077658355236
261,62.5,0.71,0.54,50,0,7,0.06824077658355236
262,62.4,0.71,0.55,50,0,7,0.06824077658355236
263,62.3,0.71,0.55,50,0,7,0.06824077658355236
264,62.3,0.71,0.55,50,0,7,0.06824077658355236
265,62.2,0.71,0.55,50,0,7,0.059311133027076725
266,62.1,0.71,0.56,50,0,7,0.059311133027076725
267,62,0.72,0.56,50,0,7,0.059311133027076725
268,62,0.71,0.57,50,0,7,0.059311133027076725
269,61.9,0.72,0.56,50,0,7,0.059311133027076725
270,61.8,0.72,0.55,50,0,7,0.05705132484436035
271,61.7,0.72,0.57,50,0,7,0.05705132484436035
272,61.6,0.72,0.56,50,0,7,0.05705132484436035
273,61.4,0.72,0.56,50,0,7,0.05705132484436035
274,61.3,0.72,0.56,50,0,7,0.05705132484436035
275,61.2,0.72,0.56,50,0,7,0.057538685798645024
276,61.1,0.72,0.55,50,0,7,0.057538685798645024
277,61,0.72,0.55,50,0,7,0.057538685798645024
278,60.8,0.72,0.56,50,0,7,0.057538685798645024
279,60.7,0.72,0.56,50,0,7,0.057538685798645024
280,60.6,0.72,0.56,50,0,7,0.05960589647293091
281,60.5,0.72,0.56,50,0,7,0.05960589647293091
282,60.4,0.72,0.55,50,0,7,0.05960589647293091
283,60.3,0.73,0.55,50,0,7,0.05960589647293091
284,60.3,0.72,0.56,50,0,7,0.05960589647293091
285,60.2,0.73,0.56,50,0,7,0.05972370743751526
286,60.1,0.73,0.56,50,0,7,0.05972370743751526
287,60,0.73,0.57,50,0,7,0.05972370743751526
288,59.9,0.73,0.57,50,0,7,0.05972370743751526
289,59.8,0.73,0.57,50,0,7,0.05972370743751526
290,59.7,0.73,0.58,50,0,7,0.05727249681949616
291,59.6,0.73,0.58,50,0,7,0.05727249681949616
292,59.5,0.73,0.59,50,0,7,0.05727249681949616
293,59.3,0.73,0.58,50,0,7,0.05727249681949616
294,59.2,0.73,0.59,50,0,7,0.05727249681949616
295,59,0.73,0.59,50,0,7,0.06478880643844605
296,58.9,0.73,0.59,50,0,7,0.06478880643844605
297,58.8,0.74,0.59,50,0,7,0.06478880643844605
298,58.6,0.74,0.58,50,0,7,0.06478880643844605
299,58.5,0.74,0.59,50,0,7,0.06478880643844605
300,58.3,0.74,0.59,50,0,7,0.054843531250953675
301,58.2,0.74,0.59,50,0,7,0.054843531250953675
302,58,0.74,0.59,50,0,7,0.054843531250953675
303,57.9,0.74,0.58,50,0,7,0.054843531250953675
304,57.8,0.74,0.59,50,0,7,0.054843531250953675
305,57.7,0.74,0.58,50,0,7,0.05814867496490479
306,57.5,0.74,0.59,50,0,7,0.05814867496490479
307,57.4,0.74,0.58,50,0,7,0.05814867496490479
308,57.3,0.74,0.59,50,0,7,0.05814867496490479
309,57.1,0.74,0.59,50,0,7,0.05814867496490479
310,57,0.74,0.59,50,0,7,0.0640601921081543
311,56.9,0.75,0.58,50,0,7,0.0640601921081543
312,56.7,0.75,0.58,50,0,7,0.0640601921081543
313,56.6,0.75,0.58,50,0,7,0.0640601921081543
314,56.4,0.75,0.61,50,0,7,0.0640601921081543
315,56.3,0.75,0.61,50,0,7,0.4848484848484848
316,56.2,0.75,0.62,50,0,7,0.4848484848484848
317,56,0.75,0.62,50,0,7,0.4848484848484848
318,55.9,0.76,0.62,50,0,7,0.4848484848484848
319,55.8,0.75,0.64,50,0,7,0.4848484848484848
320,55.6,0.75,0.64,50,0,7,0.4848484848484848
321,55.5,0.76,0.64,50,0,7,0.4848484848484848
322,55.3,0.76,0.65,50,0,7,0.4848484848484848
323,55.2,0.76,0.65,50,0,7,0.4848484848484848
324,55.1,0.76,0.65,50,0,7,0.4848484848484848
325,55,0.76,0.65,50,0,7,0.4909090909090909
326,54.9,0.76,0.65,50,0,7,0.4909090909090909
327,54.8,0.76,0.66,50,0,7,0.4909090909090909
328,54.7,0.76,0.66,50,0,7,0.4909090909090909
329,54.6,0.76,0.66,50,0,7,0.4909090909090909
330,54.5,0.76,0.67,50,0,7,0.4909090909090909
331,54.5,0.77,0.66,50,0,7,0.4909090909090909
332,54.4,0.77,0.66,50,0,7,0.4909090909090909
333,54.4,0.77,0.67,50,0,7,0.4909090909090909
334,54.3,0.77,0.66,50,0,7,0.4909090909090909
335,54.2,0.77,0.66,50,0,7,0.44155844155844154
336,54.2,0.77,0.67,50,0,7,0.44155844155844154
337,54.1,0.77,0.67,50,0,7,0.44155844155844154
338,54,0.77,0.67,50,0,7,0.44155844155844154
339,53.9,0.77,0.67,50,0,7,0.44155844155844154
340,53.9,0.77,0.66,50,0,7,0.4909090909090909
341,53.8,0.77,0.66,50,0,7,0.4909090909090909
342,53.7,0.77,0.66,50,0,7,0.4909090909090909
343,53.6,0.77,0.67,50,0,7,0.4909090909090909
344,53.4,0.77,0.67,50,0,7,0.4909090909090909
345,53.3,0.77,0.66,50,0,7,0.4259740259740259
346,53.2,0.77,0.67,50,0,7,0.4259740259740259
347,53.1,0.77,0.67,50,0,7,0.4259740259740259
348,53.1,0.77,0.67,50,0,7,0.4259740259740259
349,53,0.78,0.67,50,0,7,0.4259740259740259
350,52.9,0.77,0.68,50,0,7,0.056032570600509646
351,52.8,0.77,0.68,50,0,7,0.056032570600509646
352,52.7,0.77,0.68,50,0,7,0.056032570600509646
353,52.6,0.78,0.68,50,0,7,0.056032570600509646
354,52.4,0.78,0.68,50,0,7,0.056032570600509646
355,52.3,0.78,0.67,50,0,7,0.39999999999999997
356,52.2,0.78,0.68,50,0,7,0.39999999999999997
357,52.1,0.78,0.68,50,0,7,0.39999999999999997
358,52,0.78,0.68,50,0,7,0.39999999999999997
359,51.9,0.78,0.68,50,0,7,0.39999999999999997
360,51.8,0.78,0.68,50,0,7,0.43116883116883115
361,51.8,0.78,0.68,50,0,7,0.43116883116883115
362,51.7,0.78,0.68,50,0,7,0.43116883116883115
363,51.7,0.78,0.68,50,0,7,0.43116883116883115
364,51.7,0.78,0.68,50,0,7,0.43116883116883115
365,51.7,0.78,0.68,50,0,7,0.3909090909090909
366,51.7,0.78,0.68,50,0,7,0.3909090909090909
367,51.6,0.78,0.68,50,0,7,0.3909090909090909
368,51.6,0.78,0.68,50,0,7,0.3909090909090909
369,51.6,0.79,0.67,50,0,7,0.3909090909090909
370,51.6,0.78,0.67,50,0,7,0.4259740259740259
371,51.6,0.78,0.68,50,0,7,0.4259740259740259
372,51.6,0.78,0.68,50,0,7,0.4259740259740259
373,51.6,0.79,0.67,50,0,7,0.4259740259740259
374,51.5,0.78,0.68,50,0,7,0.4259740259740259
375,51.5,0.78,0.68,50,0,7,0.4259740259740259
376,51.5,0.78,0.68,50,0,7,0.4259740259740259
377,51.4,0.78,0.68,50,0,7,0.4259740259740259
378,51.3,0.79,0.68,50,0,7,0.4259740259740259
379,51.2,0.78,0.69,50,0,7,0.4259740259740259
380,51.1,0.79,0.68,50,0,7,0.45194805194805193
381,51,0.79,0.68,50,0,7,0.45194805194805193
382,50.9,0.79,0.68,50,0,7,0.45194805194805193
383,50.7,0.79,0.68,50,0,7,0.45194805194805193
384,50.6,0.79,0.68,50,0,7,0.45194805194805193
385,50.5,0.79,0.68,50,0,7,0.45194805194805193
386,50.4,0.79,0.68,50,0,7,0.45194805194805193
387,50.3,0.79,0.68,50,0,7,0.45194805194805193
388,50.2,0.79,0.69,50,0,7,0.45194805194805193
389,50.1,0.79,0.69,50,0,7,0.45194805194805193
390,49.9,0.79,0.69,50,0,7,0.053314659595489505
391,49.8,0.79,0.69,50,0,7,0.053314659595489505
392,49.7,0.79,0.69,50,0,7,0.053314659595489505
393,49.6,0.79,0.69,50,0,7,0.053314659595489505
394,49.5,0.79,0.69,50,0,7,0.053314659595489505
395,49.4,0.79,0.69,50,0,7,0.05741608202457428
396,49.2,0.79,0.69,50,0,7,0.05741608202457428
397,49.1,0.79,0.69,50,0,7,0.05741608202457428
398,48.9,0.79,0.69,50,0,7,0.05741608202457428
399,48.8,0.79,0.69,50,0,7,0.05741608202457428
400,48.7,0.79,0.7,50,0,7,0.06586483478546143
401,48.5,0.79,0.69,50,0,7,0.06586483478546143
402,48.4,0.79,0.7,50,0,7,0.06586483478546143
403,48.2,0.8,0.69,50,0,7,0.06586483478546143
404,48.1,0.8,0.69,50,0,7,0.06586483478546143
405,47.9,0.8,0.69,50,0,7,0.33939393939393936
406,47.8,0.8,0.69,50,0,7,0.33939393939393936
407,47.7,0.8,0.69,50,0,7,0.33939393939393936
408,47.5,0.8,0.7,50,0,7,0.33939393939393936
409,47.4,0.8,0.7,50,0,7,0.33939393939393936
410,47.2,0.8,0.7,50,0,7,0.056668498516082765
411,47.1,0.8,0.71,50,0,7,0.056668498516082765
412,47,0.8,0.71,50,0,7,0.056668498516082765
413,46.9,0.8,0.71,50,0,7,0.056668498516082765
414,46.8,0.8,0.71,50,0,7,0.056668498516082765
415,46.7,0.8,0.71,50,0,7,0.05069883108139038
416,46.5,0.8,0.71,50,0,7,0.05069883108139038
417,46.4,0.8,0.72,50,0,7,0.05069883108139038
418,46.3,0.8,0.72,50,0,7,0.05069883108139038
419,46.2,0.8,0.72,50,0,7,0.05069883108139038
420,46.1,0.8,0.72,50,0,7,0.06494903087615966
421,46,0.81,0.71,50,0,7,0.06494903087615966
422,45.9,0.81,0.72,50,0,7,0.06494903087615966
423,45.7,0.81,0.72,50,0,7,0.06494903087615966
424,45.6,0.81,0.72,50,0,7,0.06494903087615966
425,45.5,0.81,0.72,50,0,7,0.06139322996139526
426,45.4,0.81,0.72,50,0,7,0.06139322996139526
427,45.3,0.81,0.72,50,0,7,0.06139322996139526
428,45.2,0.81,0.72,50,0,7,0.06139322996139526
429,46,0.81,0.73,49,1,7,0.06139322996139526
430,45.9,0.81,0.72,49,1,7,0.052494156360626223
431,45.9,0.81,0.72,49,1,7,0.052494156360626223
432,45.8,0.81,0.73,49,1,7,0.052494156360626223
433,45.7,0.81,0.73,49,1,7,0.052494156360626223
434,45.6,0.81,0.73,49,1,7,0.052494156360626223
435,45.6,0.81,0.73,49,1,7,0.05894704341888428
436,45.5,0.81,0.73,49,1,7,0.05894704341888428
437,45.4,0.82,0.73,49,1,7,0.05894704341888428
438,45.3,0.81,0.74,49,1,7,0.05894704341888428
439,45.3,0.82,0.73,49,1,7,0.05894704341888428
440,45.2,0.82,0.73,49,1,7,0.052915656566619874
441,45.1,0.81,0.74,49,1,7,0.052915656566619874
442,45,0.81,0.74,49,1,7,0.052915656566619874
443,45,0.81,0.74,49,1,7,0.052915656566619874
444,44.9,0.82,0.74,49,1,7,0.052915656566619874
445,44.8,0.82,0.74,49,1,7,0.05793399095535279
446,44.8,0.82,0.74,49,1,7,0.05793399095535279
447,44.7,0.82,0.74,49,1,7,0.05793399095535279
448,44.6,0.82,0.74,49,1,7,0.05793399095535279
449,44.5,0.82,0.75,49,1,7,0.05793399095535279
450,44.5,0.82,0.74,49,1,7,0.06647783756256104
451,44.4,0.82,0.75,49,1,7,0.06647783756256104
452,44.3,0.82,0.75,49,1,7,0.06647783756256104
453,44.2,0.82,0.75,49,1,7,0.06647783756256104
454,44.1,0.82,0.75,49,1,7,0.06647783756256104
455,44,0.82,0.75,49,1,7,0.0611623215675354
456,43.9,0.82,0.76,49,1,7,0.0611623215675354
457,43.8,0.82,0.76,49,1,7,0.0611623215675354
458,43.7,0.82,0.76,49,1,7,0.0611623215675354
459,43.6,0.82,0.77,49,1,7,0.0611623215675354
460,43.5,0.82,0.77,49,1,7,0.06386399082839489
461,43.3,0.82,0.77,49,1,7,0.06386399082839489
462,43.2,0.83,0.76,49,1,7,0.06386399082839489
463,43.1,0.83,0.76,49,1,7,0.06386399082839489
464,42.9,0.83,0.76,49,1,7,0.06386399082839489
465,42.8,0.83,0.77,49,1,7,0.05571168058551848
466,42.7,0.83,0.77,49,1,7,0.05571168058551848
467,42.6,0.83,0.77,49,1,7,0.05571168058551848
468,42.5,0.83,0.76,49,1,7,0.05571168058551848
469,42.4,0.82,0.77,49,1,7,0.05571168058551848
470,42.3,0.83,0.77,49,1,7,0.05288834810256958
471,42.1,0.83,0.77,49,1,7,0.05288834810256958
472,42,0.83,0.77,49,1,7,0.05288834810256958
473,41.9,0.83,0.77,49,1,7,0.05288834810256958
474,41.8,0.83,0.77,49,1,7,0.05288834810256958
475,41.7,0.83,0.77,49,1,7,0.06778720915317536
476,41.6,0.83,0.77,49,1,7,0.06778720915317536
477,41.4,0.83,0.76,49,1,7,0.06778720915317536
478,41.3,0.83,0.77,49,1,7,0.06778720915317536
479,41.2,0.83,0.77,49,1,7,0.06778720915317536
480,41,0.83,0.78,49,1,7,0.05982283890247345
481,40.9,0.83,0.78,49,1,7,0.05982283890247345
482,40.7,0.83,0.78,49,1,7,0.05982283890247345
